,0,1,2
b3dded1c24e6e289e799e4610a307dc6,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
ebceb7eb9e6415ed8beb18b2f9b0e99b,,,"cism,audit,security,cisa,cissp"
147ed30bf17d9949a8191c1f11906a29,"css,html",,"testing,metrics,development,analysis,analyst,programming,risk management,http,research,management"
e63df4401833d9923a5e73bf90d93968,,,netapp (or other storage) win stack (incl sql db) citrix vmware v5.5 some linux ability to wear multiple hats more of an engineer role more than a straight admin
2a0747d32ee071c4ee7c672c2998c541,"ajax,javascript,asp,ada,php,sql,java,.net,css,html",asp.net,"content management,adobe,web developer,sql server,business intelligence,jquery,oracle,developer,browser,mysql,programming,mysql,architecture,development,cms,dhtml,software engineer,management"
218a7a397b11e68c42185df694d2e55c,"sql,css,sql,html",,"supervision,business requirements,unix,shell scripting,architecture,development,plsql,pl,oracle,programming,sql server,aix,project,http,informatica"
70f8d8debc636c6033601c1ca24b17f8,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
7ebdb6a575e75a8f0aedaa12c578a108,,,"startup strongly preferred * extremely strong mysql skills,background,experience in application-driven sh,experience requirement: * 5+ years of experience in production operations. small company"
d797e672e1a008e0a7a1cef01bcd994f,"asp,c#,.net,css,html","asp.net,agile","defect management,scheduling,manager,sales,qa,erp,lifecycle,scrum,project manager,foundation,accounting,sdlc,powerpoint,validation,excel,consulting,quality center,metrics,research,benchmark,testing,scripts,architecture,vb,case,development,project management,project,http,management"
4af4742d58fc8cb7dc28abbd54c8ab6e,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
e88e9763dc2720a59c6b3d4581570fa6,,,"contract w2,12-24 months"
586b55725d1f6dfda3de36b752196cbb,sql,,"qa,supervision,business requirements,sdlc,testing,security,development,validation,analysis,release,developer,project,business objects,microstrategy"
f37cf2e95bc6f53bb20fd03bb58c92b1,,,business analyst healthcare
f741a6b6831b3ba30613abd65e7c7da2,,,"direct full time,full time"
5e194ce8f8343b73892c082107b25de3,"css,powershell,html",,"director,business requirements,shell scripting,security,development,lifecycle,windows,change management,analysis,dns,project,http,management"
bdff1efea8bf28d4eb4464347212bdc1,"sql,.net,transact-sql",,"content management,testing,sdlc,scripts,sap,architecture,erp,peoplesoft,development,protocol,database,technical writing,analyst,test plan,sql server,quality assurance,management"
50a1807bf5a4758d7e04346a73dd9cf1,,,see job description
7b64735603863095ec3568a3a6745586,,,"private) - candidates should demonstrate strong technical strengths in most of the follo,job requirements: - 5+ years of experience in linux administration in a cloud focused environment (public"
a1b3fba8c1a6613dfae2ee8b1f461bd0,,,see job description
12069a37679bcb8946b05b8c4190313c,sql,,"testing,sdlc,engineer,access,it,telecom,database,developer,consulting,crm,libraries,project"
64a4d0e22042adc9be873e92b09d9e02,,"struts,spring,angularjs",restful
883b2447da5a43f2996a795d0c1c49b1,,,project manager
f94bea9640abfda43d501de9e44f36aa,"javascript,php,python,sql,html",,"linux,telecom,adobe,sql server,manager,api,programmer,access,browsers,computer,browser,mysql,database,analyst,programming,web,consulting,mysql,testing,flash,scripts,it,development,applications,windows,graphic designer,management"
41350a7bff2804aaee0ca98e4b71f45f,"sql,java,sql,.net",,"data analysis,systems,telecom,supply chain management,erp,security,supply chain,computer,oracle,developer,automated,foundation,analysis,business requirements,application,database,programming,web,consulting,access,testing,scripts,architecture,it,peoplesoft,development,applications,multi-threaded,windows,pl,project management,project,management"
a083ecf68084583c5dd98f818497ab42,,,php lamp mvc msql ood
1577f945fb0b8d007e009ef13dfd7fa3,cobra,,"sdlc,hipaa. sql,healthcare claims,erisa"
cd123422fa494b32425e470fc284d0cc,"java,css,html",,"micro,testing,algorithms,security,development,tibco,ios,management,scrum,tdd,ux,developer,oracle,analysis,http,android"
c85d98f36725f99f2bbf7e36f9750f83,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
27c501c6d92b9bc0d8e68332ede7954e,"typescript,javascript",react,"client web technology,css 3,json,html 5,sencha extjs 6,backbone,framework,ember,responsive modern web ui,less,angular js,user interface,odata,sass,rest"
e670268a30090f0520f99d84327f5df7,,,"consultant,middleware,bmc,unix,solaris,architecture,ibm,access,it,application,linux,systems,technical writing,telecom,tibco,websphere,consulting,developer,b2b,research"
145d509996fb9b3df0d7508d2bf801ff,"c#,sql,.net",,"testing,business requirements,iis,vb,it,aml,application,development,software,telecom,windows,consulting,access,developer,sql server,management"
bdfea6b9866c7e0cf73e55f4aa0a5713,,,"3+ months contract to hire,c2h w2"
1562842025f733e9f6a3e617db30d814,"sql,sql",,"consultant,data analysis,systems,telecom,microsoft access,access,computer,oracle,analysis,accounting,business requirements,analytical,engineering,excel,consulting,system,testing,it,applications,pl,project,management"
b734d689486102c1fc7702c33457ed55,,,"erp,security,oracle,developer,foundation,business intelligence,writer,informatica"
e23900d0cad3455e874052fd16732d48,"sql,sql,css,html",hadoop,"data analysis,data modeling,business analyst,lifecycle,modeling,customer service,postgresql,business requirements,excel,analysis,analyst,microsoft excel,research,data warehouse,development,pl,project management,project,http,management"
c30edea6e863b5763cec4ef5aea45291,,,see job description
5c65ae40d0a9b316cd7264238007fe58,,"angularjs,nodejs",java developer
c88a9ddfc9d345c508bd3915500f5ea5,,,"contract w2,12 months"
010a3521623b6ce811130fb7f38db74e,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
36370ffb1a584fe621b956e15d22f5e3,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
637e50c7560f7edae8f02ba95066239b,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
6fbca09aae852c35214c982d102a95e5,,,devops noops iaas hybrid it open source c++ java ruby on rails ux ui restful apis postgresql mongodb opentsdb cassandra redis neo4j elasticsearch solr splunk sphinx apache jenkins chef docker
7b851b842d4b84b3a495c5a3ef616c02,,,"mortgage planning expertise,account manager,relationship manager"
8b5cd58acd605c3c5f17ab1e15ac6608,,,"outlook,customer service,excel"
6050a89bc1eda4de4c8f362569d9181b,"sql,java,css,html,python,matlab",hadoop,"algorithms,data analysis,case,development,data mining,nosql,apache,programming,use case,project,analysis,http,management"
d930f4da1d192ca787b85653f3d4a77e,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
1bedd64b18130bc65a5af1c1f0a5f9e1,sql,,"systems,telecom,quality assurance,test,access,analysis,software,business requirements,sdlc,analytical,quality,application,powerpoint,excel,analyst,consulting,system,testing,scripts,it,development,project"
de5cd6bfafee5da69063aded1ea1346f,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
c353b8b1bb3e98475262b566dc8e8790,,,"contract w2,12-24 months"
273222a679dbebb7d94ad7a5656de61a,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
d8cc35d75250457c42e944d2c7c25a0b,"java,html",,"gui,performance,access,it,telecom,applications,ux,web,consulting,developer,graphics,jsp,libraries,system"
9a48925e0558f30576370ed337972b18,,,"full time,full time"
c164feadfd6f81b59d1a81ac9a766dbb,,,"telecom,change management,hardware,release,exchange,analytical skills,access,lifecycle,software,analytical,quality,application,validation,consulting,metrics,testing,scripts,it,development,applications,project management,project,management"
954337028badab64ea7861ca7a5dc2b9,"javascript,java,sql",,"performance,systems,telecom,change management,api,jdbc,access,computer,developer,browser,analysis,software,xml,application,database,web,consulting,system,scripts,it,development,applications,dhtml,project management,soap,project,http,management"
648aff89530c806e0befca957b86be0c,java,,"performance,engineer,systems,access,it,security,telecom,programming,consulting,foundation,project"
8428ef573f379a76cc27257021e39e2b,,,"outlook,customer service,excel,microsoft excel,research"
383dab4af973b3d92e88ae847b0abe2a,,,"procedures,dod policies,systems security engineering,anti-tamper,information assurance,cissp certification,nsa certifications,defense industry"
3d5e61bf5e9fb2eb1afdb3ddc8decc65,,,"sap,pmp,ariba,project online,pm"
5257375f5d536a1569d2c846e2333b83,,,"sql databases entity framework odp.net linq nhibernate continuous integration,ms .net c# .net framework asp.net model-view-controller (mvc) web development jquery inversion of control (ioc) agile pl"
2dc2d77727dfcef7017232e451c8f1b7,java,,"automation,selenium,lead"
981d868a1f6136fcc517a90bf5001ff8,,,"devops,nfv,sdn"
bde993aa9b937a6dacf5bdf426179dc7,,,"oracle,,unix,rac,11gr2"
3755cc529cfcfa64d73a94e980d5309d,,,"oracle,peoplesoft financials,ms sql server,hr"
169bccab2f99301b75c39bf38127f7cd,"sql,html,css",,"unix,shell scripting,xml,data warehouse,development,scheduling,tibco,programming,oracle,developer,informatica,http,management"
6c45849fb04c78a0ff0ef8a2f257ae15,,,"reliable,including u.s. government agencies,inc. specializes in delivering secure,rapidly implemented workforce solutions to the u.s. federal marketplace,tad pgs,their prime contractors. wi"
af7cee118bb4f7dbdcd7c44f8515dc42,,,"5+ years of experience designing,delivering scalable back-ends development of high quality,best practices back-end,full stack development on mv,back-end code following industry standards"
